2019-04-19 15:07:08,120 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null - ===== Program Start
2019-04-19 15:07:08,777 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null -  MainMDIForm Initialize
2019-04-19 15:07:09,553 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null -  TableListForm Initialize
2019-04-19 15:07:09,832 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null -  TableListForm Initialize
2019-04-19 15:07:09,981 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null -         MasterManager - 1.0.7048.27197 •\Ž¦
2019-04-19 15:07:24,767 [1] [INFO ] MasterManager, Version=1.0.7048.27197, Culture=neutral, PublicKeyToken=null - ===== Program End
2019-04-19 15:18:08,929 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null - ===== Program Start
2019-04-19 15:18:09,071 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null -  MainMDIForm Initialize
2019-04-19 15:18:09,455 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null -  TableListForm Initialize
2019-04-19 15:18:10,001 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null -  TableListForm Initialize
2019-04-19 15:18:10,070 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null -         MasterManager - 1.0.7048.27536 •\Ž¦
2019-04-19 15:18:30,813 [1] [INFO ] MasterManager, Version=1.0.7048.27536, Culture=neutral, PublicKeyToken=null - ===== Program End
